doc_id,chunk_id,question,answer,text,is_gold
GS/2013/page_149.pdf-2,5,berapa persentase perubahan jaminan yang dipublikasikan dari 2012 hingga 2013?,-25%,"Context: berikutnya dalam struktur modal. total return swaps. swap total return mentransfer risiko yang berkaitan dengan kinerja ekonomi dari kewajiban referensi dari pembeli perlindungan ke penjual perlindungan. biasanya, pembeli perlindungan menerima dari penjual perlindungan suku bunga yang berubah - ubah dan perlindungan terhadap pengurangan nilai wajar kewajiban referensi, dan sebagai gantinya penjual perlindungan menerima arus kas yang terkait dengan kewajiban referensi, ditambah setiap peningkatan nilai wajar kewajiban referensi. opsi kredit. dalam opsi kredit, penulis opsi mengambil kewajiban untuk membeli atau menjual kewajiban referensi dengan harga atau spread kredit tertentu. pembeli opsi membeli hak, tetapi tidak mengasumsikan kewajiban, untuk menjual kewajiban referensi kepada, atau membelinya dari, penulis opsi. pembayaran atas opsi kredit tergantung pada spread kredit tertentu atau harga kewajiban referensi. laporan tahunan goldman sachs 2013 147.",False
PPG/2018/page_85.pdf-3,0,berapa persen dari total cadangan untuk keadaan darurat lingkungan yang terkait dengan kaca dan kimia pada tahun 2018?,31%,Question: berapa persen dari total cadangan untuk keadaan darurat lingkungan yang terkait dengan kaca dan kimia pada tahun 2018? Evidence: ( $ in millions ) the glass and chemical of 2018 is 90 ; the glass and chemical of 2017 is 71 ; ( $ in millions ) the current portion of 2018 is $ 105 ; the current portion of 2017 is $ 73 ; ( $ in millions ) the total of 2018 is $ 291 ; the total of 2017 is $ 258 ;,True
PPG/2018/page_85.pdf-3,1,berapa persen dari total cadangan untuk keadaan darurat lingkungan yang terkait dengan kaca dan kimia pada tahun 2018?,31%,"Context: laporan tahunan 2018 ppg dan bentuk 10 - k 83 klaim terbuka dan aktif saat ini setelah kebangkrutan pittsburgh corning perusahaan mengetahui sekitar 460 klaim terbuka dan aktif terkait asbes yang sedang menunggu terhadap perusahaan dan beberapa anak perusahaannya. klaim ini terutama terdiri dari klaim bukan hubungan pc dan klaim terhadap anak perusahaan ppg. perusahaan membela klaim terbuka dan aktif yang tersisa dengan kuat. sejak 1 april 2013, sebuah anak perusahaan ppg terlibat dalam klaim yang menduga kematian atau cedera disebabkan oleh produk yang mengandung asbes yang diproduksi, didistribusikan atau dijual oleh perusahaan lapisan arsitektur amerika utara atau pendahulunya yang diakuisisi oleh ppg. semua klaim tersebut telah dilaporkan atau ditawari kepada penjual untuk pertahanan dan ganti rugi sesuai dengan kewajiban yang diambil oleh penjual sehubungan dengan pembelian perusahaan 2019 bisnis lapisan arsitektur amerika utara. penjual telah menerima pembelaan klaim ini tergantung pada ketentuan berbagai perjanjian antara perusahaan dan penjual. kewajiban pembelaan dan ganti rugi penjual 2019 terkait klaim yang baru diajukan berhenti sehubungan dengan klaim yang diajukan setelah 1 april 2018. ppg telah menetapkan cadangan total",False
PPG/2018/page_85.pdf-3,2,berapa persen dari total cadangan untuk keadaan darurat lingkungan yang terkait dengan kaca dan kimia pada tahun 2018?,31%,"Context: ini tergantung pada ketentuan berbagai perjanjian antara perusahaan dan penjual. kewajiban pembelaan dan ganti rugi penjual 2019 terkait klaim yang baru diajukan berhenti sehubungan dengan klaim yang diajukan setelah 1 april 2018. ppg telah menetapkan cadangan total sekitar $ 180 juta untuk klaim terkait asbes yang tidak akan disalurkan ke kepercayaan yang, berdasarkan informasi yang tersedia saat ini, kami percaya akan cukup untuk mencakup semua kewajiban asbes ppg 2019 saat ini dan potensial di masa depan. cadangan ini termasuk cadangan $ 162 juta yang didirikan pada tahun 2009 sehubungan dengan perubahan pada rencana reorganisasi komputer. cadangan ini, yang termasuk dalam liabilitas lain pada neraca konsolidasi yang disertakan, merupakan perkiraan terbaik tahun 2019 tentang liabilitasnya untuk klaim ini. ppg tidak memiliki informasi klaim saat ini atau sejarah penyelesaian yang cukup untuk mendasarkan perkiraan yang lebih baik dari kewajiban ini mengingat bahwa perintah pengadilan kebangkrutan 2019 yang mempertahankan sebagian besar klaim asbes terhadap perusahaan berlaku dari april 2000 hingga mei 2016. ppg akan memantau aktivitas yang terkait dengan klaim asbes yang tersisa dan mengevaluasi, secara berkala, kewajiban",False
PPG/2018/page_85.pdf-3,3,berapa persen dari total cadangan untuk keadaan darurat lingkungan yang terkait dengan kaca dan kimia pada tahun 2018?,31%,"Context: kebangkrutan 2019 yang mempertahankan sebagian besar klaim asbes terhadap perusahaan berlaku dari april 2000 hingga mei 2016. ppg akan memantau aktivitas yang terkait dengan klaim asbes yang tersisa dan mengevaluasi, secara berkala, kewajiban perkiraan atas klaim tersebut, aset asuransi yang tersedia saat itu, dan semua asumsi mendasar untuk menentukan apakah ada penyesuaian terhadap cadangan untuk klaim tersebut diperlukan. jumlah yang terdeteksi untuk klaim terkait asbes karena sifatnya tertakluk pada banyak ketidakpastian yang dapat berubah dari waktu ke waktu, termasuk ( i ) jumlah akhir klaim yang diajukan ; ( ii ) jumlah yang diperlukan untuk menyelesaikan klaim yang diketahui saat ini dan yang tidak diketahui di masa depan ; ( iii ) jumlah asuransi, jika ada, yang tersedia untuk menutupi klaim tersebut ; ( iv ) aspek yang tidak dapat diprediksi dari proses litigasi, termasuk perubahan dokumen pengadilan dan yurisdiksi di mana percobaan dijadwalkan ; ( v ) hasil dari percobaan apa pun, termasuk putusan atau putusan juri potensial ; ( vi ) kurangnya informasi spesifik dalam banyak kasus mengenai paparan yang diduga bertanggung jawab ppg, dan",False
PPG/2018/page_85.pdf-3,4,berapa persen dari total cadangan untuk keadaan darurat lingkungan yang terkait dengan kaca dan kimia pada tahun 2018?,31%,"Context: di mana percobaan dijadwalkan ; ( v ) hasil dari percobaan apa pun, termasuk putusan atau putusan juri potensial ; ( vi ) kurangnya informasi spesifik dalam banyak kasus mengenai paparan yang diduga bertanggung jawab ppg, dan para pemohon 2019 diduga penyakit akibat dari paparan tersebut ; dan ( vii ) perubahan potensial dalam hukum federal dan / atau tanggung jawab atas kerusakan negara bagian yang berlaku. semua faktor ini dapat memiliki efek signifikan pada perkiraan kewajiban terkait asbes di masa depan. sebagai potensi kompensasi terhadap eksposur keuangan asbes di masa depan, di bawah rencana reorganisasi pcp mempertahankan, untuk rekeningnya sendiri, hak untuk mendapatkan perlindungan asuransi dari beberapa perusahaan asuransi historisnya yang tidak berpartisipasi dalam rencana reorganisasi pcp. sementara hasil akhir dari perselisihan asbest 2019s tidak dapat diprediksi dengan pasti, ppg percaya bahwa setiap eksposur keuangan yang dihasilkan dari klaim terkait asbest tidak akan memiliki efek negatif yang signifikan pada posisi keuangan konsolidasi, likuiditas atau hasil operasi ppg 2019s. dalam hal lingkungan, kebijakan ppg 2019 adalah",False
PPG/2018/page_85.pdf-3,5,berapa persen dari total cadangan untuk keadaan darurat lingkungan yang terkait dengan kaca dan kimia pada tahun 2018?,31%,"Context: ##ur keuangan yang dihasilkan dari klaim terkait asbest tidak akan memiliki efek negatif yang signifikan pada posisi keuangan konsolidasi, likuiditas atau hasil operasi ppg 2019s. dalam hal lingkungan, kebijakan ppg 2019 adalah untuk menumpuk biaya untuk keadaan darurat lingkungan ketika mungkin bahwa kewajiban telah timbul dan jumlah kerugian dapat diperkirakan secara wajar. cadangan untuk keadaan darurat lingkungan tidak termasuk klaim terhadap pihak ketiga dan umumnya tidak discount. menurut pendapat manajemen 2019, perusahaan beroperasi dengan cara yang ramah lingkungan dan hasil dari keadaan darurat lingkungan perusahaan 2019 tidak akan memiliki efek material pada posisi keuangan atau likuiditas tahun 2019 ; namun, hasil tersebut dapat menjadi material untuk hasil operasi dari periode tertentu di mana biaya, jika ada, diakui. manajemen mengantisipasi bahwa penyelesaian dari perusahaan 2019 kontingensi lingkungan akan terjadi selama periode waktu yang lama. pada 31 desember 2018 dan 2017, ppg memiliki cadangan untuk keadaan darurat lingkungan yang terkait dengan ppg 2019 bekas pabrik pembuatan kromium di jersey city, n. j. ( 201cnew jersey chrome 201d ) dan untuk keadaan darurat lingkungan lainnya,",False
PPG/2018/page_85.pdf-3,6,berapa persen dari total cadangan untuk keadaan darurat lingkungan yang terkait dengan kaca dan kimia pada tahun 2018?,31%,"Context: cadangan untuk keadaan darurat lingkungan yang terkait dengan ppg 2019 bekas pabrik pembuatan kromium di jersey city, n. j. ( 201cnew jersey chrome 201d ) dan untuk keadaan darurat lingkungan lainnya, termasuk situs daftar prioritas nasional dan situs manufaktur kaca dan kimia yang sudah lama. cadangan ini dicatat sebagai rekening yang harus dibayarkan dan liabilitas terhitung dan liabilitas lainnya dalam neraca konsolidasi yang disertakan. cadangan lingkungan. ( $ in millions ) : new jersey chrome, 2018 : $ 151, 2017 : $ 136. ( $ in millions ) : glass and chemical, 2018 : 90, 2017 : 71. ( $ in millions ) : other, 2018 : 50, 2017 : 51. ( $ in millions ) : total, 2018 : $ 291, 2017 : $ 258. ( $ in millions ) : current portion, 2018 : $ 105, 2017 : $ 73 catatan pada laporan keuangan konsolidasi.",False
HOLX/2009/page_151.pdf-3,0,"berdasarkan nilai wajar hibah, berapa banyak uang yang hilang perusahaan ketika beberapa hibah mereka hilang .",$ 3516,"Question: berdasarkan nilai wajar hibah, berapa banyak uang yang hilang perusahaan ketika beberapa hibah mereka hilang . Evidence: non-vested saham the forfeited of number of saham is -150 ( 150 ) ; the forfeited of weighted-rata-rata grant-date nilai wajar is 23.44 ; the number of restricted stock units vested includes saham withheld on behalf of employees to satisfy minimum statutory pajak withholding requirements .",True
HOLX/2009/page_151.pdf-3,1,"berdasarkan nilai wajar hibah, berapa banyak uang yang hilang perusahaan ketika beberapa hibah mereka hilang .",$ 3516,"Context: daftar isi hologic, inc. catatan laporan keuangan konsolidasi ( terlanjut ) ( di ribuan, kecuali per data saham ) ringkasan kegiatan unit saham terbatas perusahaan 2019 selama tahun 26 september 2009 disajikan di bawah ini : saham yang tidak diinvestasikan jumlah saham tertimbang rata - rata pemberian - tanggal pameran. non - vested saham : non - vested at september 27 2008, number of saham : 1461, weighted - rata - rata grant - date nilai wajar : $ 31. 23. non - vested saham : granted., number of saham : 1669, weighted - rata - rata grant - date nilai wajar : 14. 46. non - vested saham : vested, number of saham : - 210 ( 210 ), weighted - rata - rata grant - date nilai wajar : 23. 87. non - vested saham : forfeited, number of saham : - 150 ( 150 ), wei",False
HOLX/2009/page_151.pdf-3,2,"berdasarkan nilai wajar hibah, berapa banyak uang yang hilang perusahaan ketika beberapa hibah mereka hilang .",$ 3516,"Context: weighted - rata - rata grant - date nilai wajar : 23. 87. non - vested saham : forfeited, number of saham : - 150 ( 150 ), weighted - rata - rata grant - date nilai wajar : 23. 44. non - vested saham : non - vested at september 26 2009, number of saham : 2770, weighted - rata - rata grant - date nilai wajar : $ 21. 96 jumlah unit saham terbatas yang dimiliki termasuk saham yang ditahan atas nama karyawan untuk memenuhi persyaratan pengendalian pajak minimum yang ditetapkan oleh undang - undang. selama fiskal 2009, 2008 dan 2007 total nilai wajar rsus yang dimiliki masing - masing $ 5014, $ 2009 dan $ 0. rencana pembelian saham karyawan pada perusahaan 2019s 11 maret 2008 pertemuan tahunan pemegang saham, rencana pembelian saham karyawan perusahaan 2019s 2008 ( the 201cespp 201d ) disetujui. rencana tersebut memenuhi kriteria yang ditetapkan dalam definisi asc 718 2019s tentang",False
HOLX/2009/page_151.pdf-3,3,"berdasarkan nilai wajar hibah, berapa banyak uang yang hilang perusahaan ketika beberapa hibah mereka hilang .",$ 3516,"Context: 11 maret 2008 pertemuan tahunan pemegang saham, rencana pembelian saham karyawan perusahaan 2019s 2008 ( the 201cespp 201d ) disetujui. rencana tersebut memenuhi kriteria yang ditetapkan dalam definisi asc 718 2019s tentang rencana non - kompensasi dan tidak menimbulkan biaya kompensasi berbasis stok. pekerja yang telah menyelesaikan tiga bulan berturut - turut, atau dua tahun, baik berturut - turut, bekerja dengan perusahaan atau salah satu anak perusahaannya yang berpartisipasi berhak untuk berpartisipasi dalam espp. periode rencana espp adalah setengah tahun dan memungkinkan peserta untuk membeli saham biasa perusahaan 2019 pada 95 % ( 95 % ) dari harga penutupan saham pada hari terakhir periode rencana. total 400 saham dapat dikeluarkan di bawah espp. selama tahun fiskal 2009, perusahaan tersebut mengeluarkan 121 saham di bawah espp. 10. rencana pembagian laba 401 ( k ) perusahaan memiliki rencana pembagian laba yang memenuhi syarat yang mencakup sebagian besar semua karyawan. kontribusi untuk rencana adalah atas kebijakan dewan direktur perusahaan 2019. perusahaan melakukan kontribusi sebesar $ 5725, $ 5305 dan $ 1572 untuk tahun fiskal",False
HOLX/2009/page_151.pdf-3,4,"berdasarkan nilai wajar hibah, berapa banyak uang yang hilang perusahaan ketika beberapa hibah mereka hilang .",$ 3516,"Context: laba yang memenuhi syarat yang mencakup sebagian besar semua karyawan. kontribusi untuk rencana adalah atas kebijakan dewan direktur perusahaan 2019. perusahaan melakukan kontribusi sebesar $ 5725, $ 5305 dan $ 1572 untuk tahun fiskal 2009, 2008 dan 2007 masing - masing. 11. rencana pensiun eksekutif tambahan efektif 15 maret 2006, perusahaan mengadopsi serp untuk memberikan tunjangan pensiun non - kualifikasi kepada sekelompok eksekutif terpilih, manajemen senior dan karyawan yang dibayarkan tinggi perusahaan. karyawan yang memenuhi syarat dapat memilih untuk menyumbang hingga 75 % ( 75 % ) dari gaji dasar tahunan mereka dan 100 % ( 100 % ) dari bonus tahunan mereka kepada serp dan kontribusi karyawan tersebut adalah 100 % ( 100 % ) yang dimiliki. selain itu, perusahaan dapat memilih untuk membuat kontribusi tahunan secara diskressional atas nama peserta dalam serp. setiap kontribusi perusahaan tertakluk pada jadwal peruntukan tiga tahun, sehingga setiap kontribusi menghasilkan sepertiga setiap tahun. kontribusi karyawan dicatat dalam biaya yang terhitung dalam neraca konsolidasi. setelah mendaftar ke serp, karyawan membuat pilihan investasi untuk kontribusi sukarela mereka dan kontribusi disk",False
HOLX/2009/page_151.pdf-3,5,"berdasarkan nilai wajar hibah, berapa banyak uang yang hilang perusahaan ketika beberapa hibah mereka hilang .",$ 3516,"Context: ##ntukan tiga tahun, sehingga setiap kontribusi menghasilkan sepertiga setiap tahun. kontribusi karyawan dicatat dalam biaya yang terhitung dalam neraca konsolidasi. setelah mendaftar ke serp, karyawan membuat pilihan investasi untuk kontribusi sukarela mereka dan kontribusi diskressional, jika ada, yang dibuat oleh perusahaan. hasil dan kerugian atas kontribusi berdasarkan pemilihan investasi ini dicatat sebagai komponen dari biaya kompensasi dalam periode yang diperoleh. sumber : hologic inc, 10 - k, 24 november 2009 powered by morningstar ae document research 2120 informasi yang terkandung di sini tidak dapat disalin, diadaptasi atau didistribusikan dan tidak dijamin akurat, lengkap atau tepat waktu. pengguna mengasumsikan semua risiko untuk kerusakan atau kerugian yang timbul dari penggunaan informasi ini, kecuali sejauh kerusakan atau kerugian tersebut tidak dapat dibatasi atau dikecualikan oleh hukum yang berlaku. performa keuangan masa lalu tidak menjamin hasil masa depan.",False
